combo,combo_size,games_together,total_combined_minutes,combined_points_per_36,combined_fg3a_per_36,combined_fg3_pct,combined_rebounds_per_36,combined_assists_per_turnover,average_plus_minus,combined_turnovers_per_36,combined_efg_pct,okc_bench_survival_score,sas_spacing_rebounding_score
Landry Shamet / Mitchell Robinson,2,65,2538.0,12.936170212765957,4.0,0.4397163120567376,8.354609929078014,1.5875,6.615384615384615,1.1347517730496455,0.6565495207667732,0.4854149104217861,0.6209141151349177
Ariel Hukporti / Josh Hart / Landry Shamet,3,21,1317.0,13.175398633257403,4.920273348519363,0.4222222222222222,7.87243735763098,2.316666666666667,19.142857142857142,1.6400911161731206,0.5971428571428572,0.5324205413743117,0.6206609615008131
Karl-Anthony Towns / Miles McBride / OG Anunoby,3,108,9956.0,18.26396143029329,5.912012856568903,0.38470948012232414,7.481317798312575,1.5856031128404668,12.907407407407407,1.8585777420650864,0.5511140235910879,0.4184822188006869,0.6202452254557032
Jalen Brunson / Karl-Anthony Towns / Miles McBride,3,114,10497.0,22.295513003715346,6.200628751071735,0.39048672566371684,6.711631894827094,2.1389312977099237,15.421052631578947,2.246356101743355,0.5501882057716436,0.4331910701515136,0.6202437997785721
Jordan Clarkson / Miles McBride,2,50,2090.0,16.363636363636363,7.837320574162679,0.3802197802197802,3.6516746411483254,2.0864197530864197,9.82,1.3952153110047847,0.5336239103362391,0.42971082121620685,0.6200734602808735
Jose Alvarado / Josh Hart / OG Anunoby,3,25,1944.0,15.796296296296296,5.888888888888889,0.3836477987421384,6.944444444444445,2.6451612903225805,20.56,1.7222222222222223,0.578125,0.5369786476966156,0.6184213783701421
Jalen Brunson / Landry Shamet / Mohamed Diawara,3,26,1901.0,19.39189900052604,7.726459758022093,0.375,3.692793266701736,2.888888888888889,20.884615384615383,1.7043661230931089,0.542027194066749,0.5251813186179827,0.6169418935486232
Ariel Hukporti / Landry Shamet / Mitchell Robinson,3,10,492.0,15.146341463414634,3.3658536585365852,0.5217391304347826,9.951219512195122,1.411764705882353,28.2,1.2439024390243902,0.7355371900826446,0.6084504071914175,0.6163131748581686
Karl-Anthony Towns / Precious Achiuwa,2,44,2465.0,20.373225152129816,3.475862068965517,0.39915966386554624,11.829614604462474,1.1575757575757575,5.363636363636363,2.40973630831643,0.5740556660039762,0.3324458735776818,0.6159487062782021
Jose Alvarado / OG Anunoby,2,28,1350.0,16.826666666666668,6.533333333333333,0.3795918367346939,5.36,2.4516129032258065,14.821428571428571,1.6533333333333333,0.5829741379310345,0.4962478553377011,0.6154704197106705
Karl-Anthony Towns / Miles McBride / Mitchell Robinson,3,69,5134.0,16.35216205687573,4.515777171795871,0.39596273291925466,9.816906895208415,1.5192307692307692,13.333333333333334,1.823139851967277,0.5607558139534884,0.4275819811269702,0.6152113777702269
Jalen Brunson / Karl-Anthony Towns / Landry Shamet,3,75,6489.0,22.0748959778086,5.986130374479889,0.38461538461538464,6.923717059639389,2.0210280373831777,17.773333333333333,2.3744798890429957,0.5567947838023336,0.44270143913796056,0.6151997131001902
Jordan Clarkson / Jose Alvarado / Karl-Anthony Towns,3,20,1212.0,20.792079207920793,4.603960396039604,0.4,8.881188118811881,2.0,23.45,2.702970297029703,0.5938144329896907,0.4879485523401562,0.6150066451082713
Landry Shamet / Miles McBride / OG Anunoby,3,52,3820.0,16.020942408376964,6.841884816753927,0.4049586776859504,4.382198952879581,2.0206896551724136,13.096153846153847,1.3664921465968587,0.5612708018154312,0.4707248293023579,0.6144849050909051
Cameron Payne / Karl-Anthony Towns / Landry Shamet,3,28,1934.0,19.89865563598759,5.8076525336091,0.3717948717948718,7.650465356773527,1.7,9.392857142857142,2.233712512926577,0.5543345543345544,0.37785357693671684,0.6144478214628986
Landry Shamet / Miles McBride / Mitchell Robinson,3,41,2425.0,13.687422680412372,5.166185567010309,0.4367816091954023,6.517113402061856,2.267605633802817,13.512195121951219,1.054020618556701,0.6002865329512894,0.5265236822435043,0.6140317583158075
Ariel Hukporti / Miles McBride,2,28,1072.0,14.507462686567164,5.406716417910448,0.4409937888198758,6.145522388059701,1.7333333333333334,5.714285714285714,1.5111940298507462,0.6245901639344262,0.4284123348586693,0.6139851221673238
Josh Hart / Karl-Anthony Towns / Miles McBride,3,114,10454.0,17.035775779605892,5.000191314329443,0.3877410468319559,8.919074038645494,2.059322033898305,14.394736842105264,2.031758178687584,0.5577079382281225,0.4404316379982125,0.6135932758950288
